id,reference
539,75.83
540,43.5522
541,62.9049
542,64.1372
543,62.3749
544,19.9708
545,39.3379
546,74.8968
547,27.0297
548,59.4613
549,75.6905
550,36.6684
551,26.9004
552,85.1901
553,24.8251
554,52.0671
555,16.848
556,83.0419
557,47.8506
558,54.8143
559,37.7849
560,69.4746
561,27.9964
562,45.4214
563,42.5082
564,14.3226
565,37.0233
566,81.505
567,81.1475
568,29.3297
569,14.1314
570,81.8245
571,57.3244
572,44.8202
573,41.0162
574,37.5007
575,66.9563
576,47.9859
577,42.1752
578,10.4397
579,84.6701
580,75.2438
581,78.159
582,15.2534
583,48.4933
584,19.4341
585,47.2716
586,34.6659
587,23.6066
588,47.5462
589,56.2186
590,42.7455
591,51.0114
592,44.8451
593,46.9524
594,65.8258
595,69.2576
596,34.219
597,11.0832
598,51.075
599,51.2806
600,46.2425
601,89.0611
602,30.7493
603,26.8238
604,37.2966
605,65.1313
606,62.5025
607,64.0444
608,80.5158
609,70.0092
610,61.2127
611,53.2721
612,55.6625
613,43.5453
614,3.25228
615,48.134
616,40.9367
617,24.0292
618,81.3159
619,53.0492
620,41.3201
621,92.6097
622,51.4268
623,46.9684
624,49.6582
625,45.0218
626,9.392
627,48.4902
628,49.48
629,74.244
630,31.2487
631,52.0063
632,57.6096
633,34.7806
634,83.3864
635,47.7273
636,61.333
637,7.78944
638,54.0809
639,58.4052
640,38.1264
641,37.0226
642,15.6738
643,71.9703
644,24.1764
645,30.7076
646,46.7022
647,68.3895
648,75.284
649,27.4483
650,56.8155
651,67.1076
652,11.2135
653,41.1447
654,45.2648
655,48.7936
656,57.2885
657,4.58144
658,68.3492
659,41.2148
660,36.3765
661,32.1778
662,48.7131
663,48.3836
664,53.2808
665,33.9047
666,22.7832
667,39.687
668,42.291
669,49.1938
670,20.9374
671,43.1262
672,34.6562
673,43.0825
674,13.8582
675,51.2854
676,27.3514
677,27.7718
678,59.2155
679,48.871
680,31.3538
681,66.471
682,16.0873
683,84.1843
684,31.7428
685,15.4798
686,60.1215
687,75.9861
688,46.3862
689,56.2875
690,39.1119
691,70.1708
692,33.408
693,67.828
694,52.8469
695,47.7162
696,9.96699
697,35.8143
698,47.1125
699,34.0108
700,41.1289
701,45.118
702,12.3629
703,15.5879
704,44.8592
705,27.4386
706,54.0673
707,33.4499
708,55.3983
709,80.3095
710,60.6837
711,34.2444
712,41.6768
713,45.0856
714,35.1801
715,41.3119
716,49.9566
717,54.7019
718,44.8635
719,57.8414
720,23.1968
721,80.0863
722,43.7338
723,39.4245
724,8.06341
725,82.6005
726,31.7824
727,30.9038
728,67.6802
729,43.4088
730,35.487
731,36.5377
732,48.4378
733,46.8596
734,26.6724
735,47.0623
736,50.6188
737,43.4012
738,29.6876
739,46.1697
740,36.1226
741,33.4148
742,47.7376
743,62.5289
744,34.291
745,1.17144
746,37.6486
747,45.7546
748,45.7396
749,40.5299
750,83.7322
751,46.5325
752,58.4443
753,26.5732
754,81.5638
755,36.2615
756,53.9332
757,35.0946
758,77.8772
759,67.733
760,46.5048
761,25.3747
762,27.6684
763,36.3055
764,46.3019
765,50.1156
766,50.1821
767,53.6649
768,53.0511
769,35.259
770,27.0199
771,20.0911
772,68.1789
773,35.0818
774,32.9955
775,64.8665
776,16.3451
777,79.3897
778,7.57154
779,58.2931
780,12.4793
781,51.7952
782,40.8398
783,56.3436
784,38.3436
785,63.7994
786,62.6148
787,33.8857
788,20.9629
789,32.8429
790,13.2368
791,42.7013
792,38.9455
793,13.1989
794,38.7286
795,54.9063
796,59.6542
797,63.6828
798,37.8056
799,28.5171
800,58.1167
801,76.5715
802,36.4181
803,-2.04027
804,44.3128
805,75.0365
806,46.4089
807,36.3347
808,55.2174
809,80.6129
810,34.7091
811,22.1347
812,54.5642
813,3.6941
814,18.0101
815,54.8599
816,84.8936
817,84.5847
818,63.1839
819,38.1936
820,1.83477
821,31.3691
822,36.3773
823,5.33781
824,34.1941
825,36.2873
826,39.7643
827,43.515
828,40.7874
829,11.5892
830,36.2963
831,62.2262
832,59.4962
833,62.7078
834,72.3901
835,52.3482
836,31.2536
837,17.8622
838,41.6187
839,49.6913
840,15.6713
841,34.7836
842,46.2661
843,50.3357
844,43.8384
845,32.1146
846,73.4801
847,54.1653
848,51.11
849,47.407
850,47.2534
851,64.2986
852,60.6091
853,64.9168
854,51.0616
855,49.5704
856,21.1807
857,81.0993
858,38.4105
859,47.4319
860,21.8086
861,28.8659
862,43.0118
863,28.5852
864,35.3889
865,48.7585
866,24.9972
867,46.2312
868,40.5287
869,16.1275
870,37.0881
871,56.858
872,63.5157
873,51.7698
874,40.554
875,41.6257
876,65.1162
877,56.1416
878,16.3115
879,75.5603
880,38.2157
881,22.3417
882,75.1165
883,47.8024
884,60.757
885,45.3921
886,43.7918
887,88.5529
888,40.6161
889,63.7464
890,83.413
891,17.0165
892,2.53121
893,62.2194
894,33.0271
895,60.3106
896,32.6434
897,60.0676
898,47.4181
899,39.805
900,47.541
901,75.2016
902,23.0363
903,54.7896
904,27.8036
905,30.6906
906,28.2504
907,56.5898
908,81.6225
909,64.9754
910,60.3789
911,66.8274
912,53.6447
913,79.4004
914,75.7761
915,15.6179
916,9.98951
917,25.1448
918,55.4913
919,72.0162
920,59.2365
921,55.7718
922,37.2623
923,4.72481
924,54.9191
925,44.6964
926,64.3621
927,80.1135
928,74.1816
929,26.349
930,43.3957
931,58.7961
932,67.5258
933,28.7886
934,40.3698
935,82.7519
936,86.1505
937,18.8176
938,31.1844
939,61.2663
940,48.7766
941,18.4792
942,88.1008
943,63.3749
944,43.8177
945,58.8377
946,17.8347
947,38.9572
948,12.5221
949,26.6051
950,62.8786
951,9.61855
952,57.2965
953,57.8282
954,8.81578
955,49.3365
956,30.18
957,61.7757
958,16.2959
959,58.7376
960,54.9685
961,37.9242
962,60.1698
963,51.0161
964,34.673
965,40.4607
966,4.04153
967,56.8245
968,22.3333
969,36.8281
970,79.5154
971,65.7461
972,31.9227
973,49.8456
974,61.3577
975,52.0857
976,50.2571
977,28.2848
978,27.6217
979,56.6088
980,25.2251
981,39.7568
982,40.5177
983,54.6681
984,68.3827
985,58.0357
986,24.7103
987,14.1213
988,57.6125
989,52.7127
990,81.5706
991,15.7051
992,56.7709
993,56.8536
994,8.58441
995,67.0746
996,28.0061
997,53.3825
998,91.9461
999,77.5982
1000,38.3283
1001,37.895
1002,36.2761
1003,57.9651
1004,41.7734
1005,36.4129
1006,32.8302
1007,53.2061
1008,83.5734
1009,39.4346
1010,39.5179
1011,49.0757
1012,39.6174
1013,54.2437
1014,0.780776
1015,86.4404
1016,55.6555
1017,8.765
1018,44.4072
1019,26.0402
1020,45.8486
1021,80.3101
1022,43.5539
1023,29.5249
1024,50.1726
1025,33.849
1026,47.9184
1027,42.9768
1028,28.8878
1029,82.6136
1030,22.6617
1031,43.5925
1032,56.0795
1033,51.8481
1034,29.7455
1035,49.7873
1036,66.835
1037,45.6363
1038,63.8571
1039,48.799
1040,76.6984
1041,22.1013
1042,12.3912
1043,19.9255
1044,38.1008
1045,39.5424
1046,49.5781
1047,55.2985
1048,44.3438
1049,10.3782
1050,64.7361
1051,51.5335
1052,14.9222
1053,66.8137
1054,25.1995
1055,81.2073
1056,19.5086
1057,38.8272
1058,26.973
1059,45.7938
1060,33.5276
1061,50.8226
1062,55.3823
1063,60.9241
1064,22.0052
1065,51.8969
1066,50.8104
1067,21.6225
1068,28.7857
1069,76.8274
1070,65.799
1071,53.774
1072,26.5856
1073,50.0071
1074,79.6457
1075,53.7663
1076,48.2994
1077,73.139
1078,53.4445
1079,27.4016
1080,76.12
1081,35.0586
1082,81.9805
1083,37.3031
1084,50.3284
1085,52.8182
1086,39.3624
1087,50.3132
1088,62.1741
1089,32.435
1090,49.028
1091,53.8094
1092,45.5444
1093,85.6351
1094,28.4564
1095,23.2851
1096,76.9173
1097,26.8238
1098,47.2702
1099,39.7955
1100,28.7513
1101,33.8305
1102,37.5763
1103,52.8032
1104,58.4347
1105,26.2294
1106,37.6054
1107,36.8638
1108,67.2229
1109,52.3148
1110,35.6925
1111,55.4562
1112,41.5213
1113,35.8014
1114,40.7565
1115,88.4752
1116,10.4027
1117,51.3243
1118,71.4317
1119,86.277
1120,22.3642
1121,32.7099
1122,58.5691
1123,83.1894
1124,32.0199
1125,44.8901
1126,52.3975
1127,20.4363
1128,21.2414
1129,20.7233
1130,55.5728
1131,45.8586
1132,36.5608
1133,70.6581
1134,42.6891
1135,57.6343
1136,83.1872
1137,14.7713
1138,32.4013
1139,55.3262
1140,59.6465
1141,60.6022
1142,90.3231
1143,59.5745
1144,31.2308
1145,65.7363
1146,84.8157
1147,26.9574
1148,31.6267
1149,64.0057
1150,55.3973
1151,56.3562
1152,32.9231
1153,45.2005
1154,85.08
1155,81.0794
1156,39.6046
1157,79.5317
1158,77.1897
1159,55.0987
1160,51.2972
1161,60.0711
1162,50.928
1163,66.9998
1164,51.4796
1165,13.0972
1166,31.8279
1167,39.5946
1168,31.796
1169,44.5438
1170,39.9911
1171,40.7193
1172,36.6971
1173,85.2306
1174,44.9077
1175,34.2898
1176,52.4897
1177,57.6579
1178,26.8565
1179,50.6568
1180,22.8024
1181,32.7949
1182,51.335
1183,40.2911
1184,42.2994
1185,27.5194
1186,20.5012
1187,78.7266
1188,52.485
1189,21.6387
1190,30.158
1191,59.0512
1192,16.6366
1193,88.9136
1194,89.002
1195,81.4208
1196,50.0201
1197,11.6772
1198,14.0919
1199,33.6146
1200,3.47534
1201,57.0387
1202,43.5214
1203,39.7287
1204,50.7009
1205,3.20918
1206,34.4218
1207,40.0952
1208,77.2654
1209,36.3795
1210,31.1585
1211,81.4149
1212,74.9836
1213,38.7664
1214,60.9305
1215,54.2636
1216,43.8232
1217,31.0609
1218,57.9138
1219,30.8978
1220,49.0466
1221,43.9778
1222,76.9575
1223,45.8189
1224,38.5949
1225,79.9991
1226,38.1035
1227,50.703
1228,60.1211
1229,58.5457
1230,59.1301
1231,84.047
1232,70.8977
1233,32.3684
1234,11.7669
1235,14.7763
1236,87.0955
1237,57.3561
1238,69.1458
1239,38.55
1240,30.3189
1241,74.8418
1242,50.6137
1243,30.7737
1244,75.3912
1245,33.4555
1246,53.639
1247,46.1382
1248,81.0538
1249,77.6165
1250,74.997
1251,85.8075
1252,-3.34151
1253,56.8656
1254,73.9341
1255,31.9683
1256,33.4923
1257,71.2584
1258,69.0568
1259,80.2559
1260,50.0206
1261,63.9998
1262,70.4659
1263,27.9777
1264,35.1961
1265,49.1971
1266,39.4678
1267,36.1385
1268,84.5754
1269,43.891
1270,56.3625
1271,42.3909
1272,66.7832
1273,50.8964
1274,48.0271
1275,6.23028
1276,74.7091
1277,1.78275
1278,4.12461
1279,41.3529
1280,57.1521
1281,37.157
1282,71.6108
1283,82.7106
1284,44.2556
1285,83.0941
1286,26.4485
1287,50.5078
1288,19.2097
1289,-13.6654
1290,71.9591
1291,67.4417
1292,50.2104
1293,71.3175
1294,33.0381
1295,12.6898
1296,74.9826
1297,73.134
1298,46.1546
1299,30.6476
1300,27.7209
1301,52.4471
1302,34.8485
1303,44.4971
1304,42.1352
1305,44.9705
1306,50.4232
1307,23.4471
1308,25.5308
1309,52.3547
1310,44.7418
1311,44.5124
1312,58.0291
1313,37.9768
1314,54.6257
1315,49.1954
1316,52.3217
1317,17.2009
1318,74.6424
1319,7.02791
1320,31.5654
1321,52.0003
1322,65.3073
1323,4.37711
1324,21.7057
1325,71.9714
1326,24.8608
1327,58.2213
1328,65.2294
1329,7.00977
1330,29.2654
1331,28.6257
1332,40.9916
1333,47.543
1334,37.1026
1335,44.2654
1336,21.1947
1337,49.8672
1338,55.0186
1339,79.7673
1340,40.4288
1341,80.1714
1342,23.6774
1343,53.9998
1344,82.4936
1345,23.8038
1346,12.2528
1347,86.4004
1348,53.616
1349,46.5263
1350,39.6223
1351,72.5373
1352,60.0124
1353,35.9918
1354,14.7322
1355,36.154
1356,41.9219
1357,52.5768
1358,35.1242
1359,83.8213
1360,42.0906
1361,28.779
1362,55.7902
1363,80.1992
1364,46.6554
1365,41.5542
1366,52.4257
1367,62.0301
1368,32.2671
1369,43.7532
1370,64.5803
1371,22.0645
1372,43.4324
1373,66.9263
1374,3.68343
1375,45.3533
1376,53.8416
1377,35.1997
1378,39.102
1379,68.2656
1380,78.0185
1381,45.0852
1382,63.4886
1383,55.7887
1384,32.6513
1385,81.287
1386,49.3739
1387,48.4304
1388,18.4664
1389,47.0229
1390,70.258
1391,9.72376
1392,11.6303
1393,79.8201
1394,35.3811
1395,89.529
1396,53.6515
1397,3.91682
1398,48.0997
1399,79.6351
1400,-5.00309
1401,74.1432
1402,36.9415
1403,59.4695
1404,41.6883
1405,54.3465
1406,35.1291
1407,41.7998
1408,42.4042
1409,76.4582
1410,66.3536
1411,65.6115
1412,18.5243
1413,35.2083
1414,46.1533
1415,81.7199
1416,60.0112
1417,66.6466
1418,23.107
1419,60.8297
1420,77.5328
1421,48.7857
1422,19.8389
1423,14.0688
1424,62.473
1425,48.3204
1426,25.6692
1427,82.8359
1428,36.013
1429,56.8255
1430,46.3021
1431,40.4636
1432,57.5721
1433,43.1852
1434,24.5738
1435,40.7154
1436,54.9761
1437,45.3622
1438,77.9296
1439,58.4712
1440,90.5979
1441,27.6263
1442,28.6774
1443,51.2708
1444,47.4952
1445,75.3947
1446,22.0726
1447,39.0368
1448,18.1671
1449,14.4337
1450,69.8641
1451,42.561
1452,28.308
1453,34.3179
1454,23.8128
1455,67.2721
1456,44.293
1457,55.9941
1458,49.3067
1459,81.431
1460,16.0591
1461,53.1639
1462,83.9325
1463,72.5287
1464,86.0278
1465,54.5306
1466,34.9951
1467,60.9941
1468,41.0232
1469,45.7709
1470,40.3554
1471,79.3213
1472,84.2511
1473,68.4715
1474,52.1797
1475,71.5264
1476,56.3604
1477,39.4459
1478,54.3729
1479,55.285
1480,24.4282
1481,52.1169
1482,38.8436
1483,85.4652
1484,35.9766
1485,55.6046
1486,9.77906
1487,43.6582
1488,42.9777
1489,51.9394
1490,40.0485
1491,53.1845
1492,45.0566
1493,47.9733
1494,57.8456
1495,48.7156
1496,26.9816
1497,8.83125
1498,43.1972
1499,38.2459
1500,73.6941
1501,52.5652
1502,11.0156
1503,48.4005
1504,46.4884
1505,80.5622
1506,37.0749
1507,12.0824
1508,46.107
1509,8.8532
1510,37.2501
1511,41.7068
1512,75.3273
1513,88.0375
1514,30.9555
1515,17.57
1516,47.2511
1517,40.5243
1518,55.6383
1519,36.6953
1520,8.9404
1521,19.6329
1522,55.5409
1523,67.3594
1524,29.5446
1525,10.7122
1526,51.6427
1527,55.5742
1528,85.0384
1529,60.7606
1530,48.9487
1531,57.915
1532,79.8163
1533,51.9775
1534,35.1658
1535,-4.87607
1536,9.04185
1537,66.1236
1538,34.5539
1539,27.9925
1540,54.5774
1541,90.2529
1542,21.3993
1543,27.7018
1544,65.7369
1545,65.4841
1546,63.4668
1547,68.0018
1548,46.6005
1549,48.7407
1550,24.0055
1551,51.006
1552,60.4581
1553,44.5788
1554,75.6829
1555,61.2895
1556,68.7234
1557,64.5246
1558,67.382
1559,36.1429
1560,73.5397
1561,15.7014
1562,57.0658
1563,36.8659
1564,67.5437
1565,79.0081
1566,12.7915
1567,57.1581
1568,22.6913
1569,31.361
1570,51.6255
1571,42.9692
1572,38.7128
1573,7.70079
1574,52.9446
1575,19.368
1576,48.1622
1577,12.5179
1578,47.2308
1579,56.6829
1580,28.229
1581,54.4847
1582,13.9237
1583,57.9833
1584,38.8564
1585,68.0555
1586,62.9905
1587,28.894
1588,66.6235
1589,43.7431
1590,80.2182
1591,7.95365
1592,40.5416
1593,20.1691
1594,72.4085
1595,60.8671
1596,42.8146
1597,32.9526
1598,28.8427
1599,50.5915
1600,53.4155
1601,80.5233
1602,40.9634
1603,6.04278
1604,84.5905
1605,11.4163
1606,77.7194
1607,58.2208
1608,36.0784
1609,25.4912
1610,35.6814
1611,38.8413
1612,44.7527
1613,47.4208
1614,72.0508
1615,59.5
1616,53.1405
1617,68.6426
1618,51.4004
1619,70.4316
1620,43.7943
1621,82.2457
1622,62.1857
1623,53.8276
1624,44.8792
1625,28.04
1626,80.0566
1627,10.7283
1628,41.8444
1629,22.8171
1630,28.7765
1631,64.1445
1632,47.2741
1633,66.7721
1634,54.2161
1635,42.7982
1636,46.7111
1637,48.2205
1638,77.6705
1639,38.8705
1640,67.0637
1641,79.1138
1642,44.6888
1643,6.49996
1644,56.2768
1645,43.9972
1646,59.0849
1647,49.5375
1648,19.1393
1649,65.2478
1650,20.3967
1651,75.2236
1652,48.2183
1653,31.4089
1654,38.4337
1655,47.4957
1656,59.009
1657,14.9053
1658,35.7853
1659,57.914
1660,50.9946
1661,45.8874
1662,13.6419
1663,7.34879
1664,85.4519
1665,79.2989
1666,63.6625
1667,32.4343
1668,41.5396
1669,50.9761
1670,95.1462
1671,62.9336
1672,73.8759
1673,68.6398
1674,51.8864
1675,53.436
1676,38.3614
1677,47.8573
1678,29.2543
1679,11.7813
1680,28.2209
1681,49.8053
1682,66.4252
1683,43.3046
1684,38.7269
1685,35.2939
1686,41.1865
1687,38.2755
1688,49.1627
1689,34.1749
1690,93.5848
1691,89.2287
1692,79.1229
1693,10.2886
1694,76.8737
1695,78.5702
1696,11.1065
1697,35.1865
1698,50.6763
1699,24.6071
1700,48.5072
1701,64.4322
1702,68.6829
1703,84.4321
1704,36.6042
1705,34.1396
1706,39.5278
1707,27.2574
1708,47.6092
1709,29.1451
1710,54.0532
1711,70.3375
1712,42.4008
1713,54.9458
1714,54.0607
1715,28.2185
1716,29.2537
1717,4.55223
1718,13.6684
1719,40.4286
1720,62.8032
1721,49.3993
1722,69.6761
1723,36.32
1724,88.1065
1725,45.4491
1726,36.1325
1727,50.072
1728,10.2439
1729,82.4922
1730,47.1742
1731,30.6263
1732,55.7722
1733,60.7909
1734,33.4574
1735,39.7327
1736,28.0386
1737,76.1646
1738,42.2506
1739,56.9285
1740,38.869
1741,63.579
1742,84.3012
1743,27.9872
1744,47.573
1745,76.1333
1746,77.5805
1747,53.4447
1748,44.9819
1749,58.4181
1750,62.4643
1751,4.15281
1752,60.0088
1753,30.008
1754,74.346
1755,33.1448
1756,70.0502
1757,26.0432
1758,55.5347
1759,37.8825
1760,87.3713
1761,36.5501
1762,47.1747
1763,35.1355
1764,62.3023
1765,74.4666
1766,44.5789
1767,78.9263
1768,77.1416
1769,50.7488
1770,13.6229
1771,65.7776
1772,74.025
1773,34.4827
1774,38.2226
1775,35.7581
1776,54.7164
1777,38.331
1778,74.7122
1779,43.4711
1780,47.728
1781,9.79774
1782,33.1857
1783,52.8089
1784,43.9566
1785,22.8531
1786,44.5894
1787,76.3046
1788,37.4077
1789,65.3257
1790,70.2421
1791,17.0777
1792,8.89594
1793,16.4075
1794,36.1359
1795,36.8878
1796,26.979
1797,49.0201
1798,42.694
1799,52.1541
1800,68.4482
1801,55.8515
1802,25.791
1803,66.0469
1804,23.1767
1805,12.591
1806,35.6517
1807,54.5839
1808,47.0505
1809,27.2138
1810,47.4732
1811,33.9885
1812,39.2615
1813,60.796
1814,3.58224
1815,46.634
1816,37.9928
1817,11.8196
1818,52.1033
1819,82.6612
1820,32.2396
1821,16.2879
1822,70.6956
1823,29.9491
1824,62.9739
1825,53.274
1826,81.2009
1827,69.5064
1828,48.8624
1829,32.1176
1830,48.9855
1831,39.5101
1832,53.6028
1833,37.0291
1834,81.7166
1835,-0.861649
1836,86.8211
1837,82.2984
1838,69.3736
1839,46.8977
1840,84.4168
1841,36.8489
1842,38.9352
1843,23.0702
1844,46.8003
1845,53.3408
1846,69.2914
1847,39.0458
1848,59.8439
1849,63.0223
1850,39.6229
1851,9.65411
1852,30.0238
1853,59.0079
1854,54.5964
1855,62.4894
1856,54.875
1857,74.8232
1858,90.6753
1859,79.1136
1860,28.236
1861,69.0798
1862,52.1504
1863,40.9763
1864,80.232
1865,77.4614
1866,45.6406
1867,37.2887
1868,47.4271
1869,27.908
1870,36.8628
1871,41.9356
1872,13.4289
1873,62.7611
1874,83.6557
1875,40.4496
1876,43.5896
1877,26.2546
1878,49.3128
1879,38.4676
1880,11.687
1881,80.1396
1882,75.7748
1883,59.2369
1884,80.0016
1885,26.9574
1886,51.382
1887,49.0701
1888,58.088
1889,32.587
1890,48.0222
1891,41.3304
1892,33.7009
1893,75.1778
